Genome	Family	Number_genomes_hit	Max_ani	Max_prots	Max_prop
amPh_8	Podoviridae	18	54.487	1	0.034482758620689655
amPh_8	Demerecviridae	2	48.684	1	0.034482758620689655
amPh_8	Straboviridae	2	45.405	2	0.06896551724137931
amPh_8	Mesyanzhinovviridae	1	33.333	1	0.034482758620689655
amPh_8	Assiduviridae	2	38.298	1	0.034482758620689655
amPh_8	Aggregaviridae	1	36.527	1	0.034482758620689655
amPh_8	Peduoviridae	1	35.928	1	0.034482758620689655
amPh_8	Molycolviridae	1	26.056	1	0.034482758620689655
amPh_90	Unclassified	336	63.78	10	0.22727272727272727
amPh_90	Siphoviridae	409	72.243	11	0.25
amPh_90	Drexlerviridae	40	37.584666666666664	5	0.11363636363636363
amPh_90	Vilmaviridae	13	30.201	2	0.045454545454545456
amPh_90	Kyanoviridae	34	32.941	2	0.045454545454545456
amPh_90	Myoviridae	105	46.834	6	0.13636363636363635
amPh_90	Demerecviridae	22	34.234	1	0.022727272727272728
amPh_90	Casjensviridae	4	40.397	1	0.022727272727272728
amPh_90	Straboviridae	5	36.842	1	0.022727272727272728
amPh_90	Autographiviridae	104	43.519	2	0.045454545454545456
amPh_90	Peduoviridae	25	42.424	3	0.06818181818181818
amPh_90	Podoviridae	50	47.826	2	0.045454545454545456
amPh_90	Schitoviridae	3	24.903	1	0.022727272727272728
amPh_90	Herelleviridae	12	39.437	1	0.022727272727272728
amPh_90	Salasmaviridae	6	42.857	1	0.022727272727272728
amPh_90	Winoviridae	1	27.099	1	0.022727272727272728
amPh_90	Orlajensenviridae	3	32.338499999999996	2	0.045454545454545456
amPh_90	Ackermannviridae	1	36.22	1	0.022727272727272728
amPh_90	Druskaviridae	1	30.396	1	0.022727272727272728
amPh_90	Zobellviridae	5	40.385	1	0.022727272727272728
amPh_90	Assiduviridae	1	28.829	1	0.022727272727272728
amPh_90	Helgolandviridae	1	24.444	1	0.022727272727272728
amPh_90	Aggregaviridae	1	27.854	1	0.022727272727272728
amPh_91	Unclassified	303	57.143	9	0.15789473684210525
amPh_91	Siphoviridae	397	57.759	9	0.15789473684210525
amPh_91	Drexlerviridae	39	38.936749999999996	6	0.10526315789473684
amPh_91	Casjensviridae	34	45.32	4	0.07017543859649122
amPh_91	Suoliviridae	5	34.058	2	0.03508771929824561
amPh_91	Myoviridae	163	65.217	6	0.10526315789473684
amPh_91	Podoviridae	61	52.838	3	0.05263157894736842
amPh_91	Kyanoviridae	26	52.381	2	0.03508771929824561
amPh_91	Straboviridae	18	46.774	2	0.03508771929824561
amPh_91	Peduoviridae	13	43.873	3	0.05263157894736842
amPh_91	Autographiviridae	67	44.716	2	0.03508771929824561
amPh_91	Ackermannviridae	8	38.75	1	0.017543859649122806
amPh_91	Duneviridae	1	28.061	1	0.017543859649122806
amPh_91	Halomagnusviridae	1	29.384	1	0.017543859649122806
amPh_91	Herelleviridae	10	49.351	1	0.017543859649122806
amPh_91	Zierdtviridae	5	38.596	1	0.017543859649122806
amPh_91	Schitoviridae	1	37.9495	2	0.03508771929824561
amPh_91	Orlajensenviridae	3	24.929	1	0.017543859649122806
amPh_91	Demerecviridae	3	37.5	1	0.017543859649122806
amPh_91	Vilmaviridae	1	26.829	1	0.017543859649122806
amPh_91	Zobellviridae	5	38.889	1	0.017543859649122806
amPh_91	Salasmaviridae	3	30.526	1	0.017543859649122806
amPh_91	Assiduviridae	2	48.148	1	0.017543859649122806
amPh_91	Suolaviridae	1	26.482	1	0.017543859649122806
amPh_91	Helgolandviridae	1	22.634	1	0.017543859649122806
amPh_91	Steigviridae	2	35.165	1	0.017543859649122806
amPh_91	Pachyviridae	1	28.239	1	0.017543859649122806
amPh_91	Mesyanzhinovviridae	1	32.117	1	0.017543859649122806
amPh_91	Vertoviridae	2	28.085	2	0.03508771929824561
amPh_91	Hafunaviridae	1	24.715	1	0.017543859649122806
amPh_91	Druskaviridae	1	22.667	1	0.017543859649122806
amPh_92	Siphoviridae	464	74.79	8	0.13559322033898305
amPh_92	Unclassified	353	80.992	6	0.1016949152542373
amPh_92	Vilmaviridae	13	41.423	3	0.05084745762711865
amPh_92	Mesyanzhinovviridae	8	25.974	1	0.01694915254237288
amPh_92	Zierdtviridae	7	31.868	1	0.01694915254237288
amPh_92	Myoviridae	70	69.492	3	0.05084745762711865
amPh_92	Podoviridae	29	35.577	1	0.01694915254237288
amPh_92	Drexlerviridae	16	32.292	3	0.05084745762711865
amPh_92	Orlajensenviridae	3	26.159	1	0.01694915254237288
amPh_92	Guelinviridae	1	30.303	1	0.01694915254237288
amPh_92	Chaseviridae	1	26.804	1	0.01694915254237288
amPh_92	Salasmaviridae	6	38.272	1	0.01694915254237288
amPh_92	Peduoviridae	2	36.254	1	0.01694915254237288
amPh_92	Rountreeviridae	2	29.293	1	0.01694915254237288
amPh_92	Hafunaviridae	1	32.941	1	0.01694915254237288
amPh_92	Schitoviridae	1	46.535	1	0.01694915254237288
amPh_92	Autographiviridae	1	26.25	1	0.01694915254237288
amPh_93	Straboviridae	57	28.531	3	0.04225352112676056
amPh_93	Myoviridae	151	56.052	5	0.07042253521126761
amPh_93	Unclassified	595	82.645	21	0.29577464788732394
amPh_93	Siphoviridae	518	84.167	18	0.2535211267605634
amPh_93	Chaseviridae	6	25.0	2	0.028169014084507043
amPh_93	Casjensviridae	5	34.946	1	0.014084507042253521
amPh_93	Zierdtviridae	8	68.5575	4	0.056338028169014086
amPh_93	Podoviridae	39	42.529	2	0.028169014084507043
amPh_93	Peduoviridae	17	30.247	1	0.014084507042253521
amPh_93	Ackermannviridae	20	31.484	3	0.04225352112676056
amPh_93	Herelleviridae	50	49.05	3	0.04225352112676056
amPh_93	Demerecviridae	20	26.4665	3	0.04225352112676056
amPh_93	Steigviridae	5	24.37	2	0.028169014084507043
amPh_93	Schitoviridae	15	24.605	2	0.028169014084507043
amPh_93	Guelinviridae	1	28.283	1	0.014084507042253521
amPh_93	Autographiviridae	23	41.509	2	0.028169014084507043
amPh_93	Kyanoviridae	48	26.616	3	0.04225352112676056
amPh_93	Mesyanzhinovviridae	8	25.92	2	0.028169014084507043
amPh_93	Salasmaviridae	6	40.217	1	0.014084507042253521
amPh_93	Rountreeviridae	2	28.571	1	0.014084507042253521
amPh_93	Vilmaviridae	13	53.64116666666666	6	0.08450704225352113
amPh_93	Orlajensenviridae	3	33.516	2	0.028169014084507043
amPh_93	Zobellviridae	1	25.26	1	0.014084507042253521
amPh_93	Naomviridae	1	24.922	1	0.014084507042253521
amPh_93	Helgolandviridae	1	23.529	1	0.014084507042253521
amPh_93	Hafunaviridae	1	23.764	1	0.014084507042253521
amPh_93	Halomagnusviridae	1	25.6085	2	0.028169014084507043
amPh_93	Vertoviridae	1	24.763	1	0.014084507042253521
amPh_93	Pachyviridae	1	36.17	1	0.014084507042253521
amPh_94	Siphoviridae	30	35.821	1	0.08333333333333333
amPh_94	Unclassified	21	37.838	1	0.08333333333333333
amPh_94	Casjensviridae	1	27.796	1	0.08333333333333333
amPh_94	Podoviridae	3	26.167	1	0.08333333333333333
amPh_94	Myoviridae	12	40.23	1	0.08333333333333333
amPh_94	Peduoviridae	7	26.998	1	0.08333333333333333
amPh_94	Duneviridae	3	27.273	1	0.08333333333333333
amPh_94	Halomagnusviridae	1	24.074	1	0.08333333333333333
amPh_94	Pachyviridae	1	39.164	1	0.08333333333333333
amPh_94	Vertoviridae	1	26.835	1	0.08333333333333333
amPh_95	Siphoviridae	334	60.526	13	0.12037037037037036
amPh_95	Unclassified	242	68.503	3	0.027777777777777776
amPh_95	Suoliviridae	11	42.647	3	0.027777777777777776
amPh_95	Myoviridae	143	65.385	4	0.037037037037037035
amPh_95	Demerecviridae	5	54.396	1	0.009259259259259259
amPh_95	Kyanoviridae	24	51.02	1	0.009259259259259259
amPh_95	Podoviridae	28	56.0	2	0.018518518518518517
amPh_95	Peduoviridae	6	44.444	2	0.018518518518518517
amPh_95	Drexlerviridae	4	51.867	1	0.009259259259259259
amPh_95	Duneviridae	2	36.306	1	0.009259259259259259
amPh_95	Herelleviridae	7	55.714	1	0.009259259259259259
amPh_95	Haloferuviridae	2	26.908	2	0.018518518518518517
amPh_95	Pachyviridae	2	40.939	2	0.018518518518518517
amPh_95	Steigviridae	4	57.48	1	0.009259259259259259
amPh_95	Autographiviridae	5	46.552	1	0.009259259259259259
amPh_95	Straboviridae	3	35.766	1	0.009259259259259259
amPh_95	Pervagoviridae	1	30.208	1	0.009259259259259259
amPh_95	Assiduviridae	3	38.3395	6	0.05555555555555555
amPh_95	Suolaviridae	1	26.642	1	0.009259259259259259
amPh_95	Helgolandviridae	1	42.453	1	0.009259259259259259
amPh_95	Aggregaviridae	1	33.671499999999995	2	0.018518518518518517
amPh_95	Forsetiviridae	1	29.545	1	0.009259259259259259
amPh_95	Schitoviridae	3	33.684	1	0.009259259259259259
amPh_95	Casjensviridae	5	46.296	1	0.009259259259259259
amPh_95	Vertoviridae	2	27.165	2	0.018518518518518517
amPh_95	Zierdtviridae	1	30.38	1	0.009259259259259259
amPh_95	Winoviridae	1	41.037	1	0.009259259259259259
amPh_95	Hafunaviridae	1	21.908	1	0.009259259259259259
amPh_96	Duneviridae	3	25.912	3	0.21428571428571427
amPh_96	Helgolandviridae	1	26.4665	4	0.2857142857142857
amPh_96	Unclassified	13	40.367	2	0.14285714285714285
amPh_96	Siphoviridae	3	35.849	1	0.07142857142857142
amPh_96	Podoviridae	1	34.375	1	0.07142857142857142
amPh_97	Siphoviridae	15	38.779333333333334	3	0.2727272727272727
amPh_97	Unclassified	37	44.444	3	0.2727272727272727
amPh_97	Ackermannviridae	1	39.241	1	0.09090909090909091
amPh_97	Myoviridae	51	54.137	4	0.36363636363636365
amPh_97	Kyanoviridae	44	39.535	4	0.36363636363636365
amPh_97	Straboviridae	11	39.7055	3	0.2727272727272727
amPh_97	Podoviridae	10	36.669666666666664	3	0.2727272727272727
amPh_97	Peduoviridae	2	39.614999999999995	3	0.2727272727272727
amPh_97	Orlajensenviridae	1	36.00533333333333	3	0.2727272727272727
amPh_97	Zobellviridae	1	28.646	2	0.18181818181818182
amPh_97	Autographiviridae	1	34.5375	2	0.18181818181818182
amPh_98	Siphoviridae	5	30.3065	2	0.1111111111111111
amPh_98	Unclassified	4	43.434	3	0.16666666666666666
amPh_98	Myoviridae	3	28.819333333333333	3	0.16666666666666666
amPh_98	Autographiviridae	3	35.211	1	0.05555555555555555
amPh_98	Kyanoviridae	1	29.268	1	0.05555555555555555
amPh_99	Unclassified	140	56.604	2	0.03076923076923077
amPh_99	Schitoviridae	31	47.17	1	0.015384615384615385
amPh_99	Siphoviridae	179	64.912	5	0.07692307692307693
amPh_99	Casjensviridae	32	43.333	1	0.015384615384615385
amPh_99	Myoviridae	68	56.637	3	0.046153846153846156
amPh_99	Demerecviridae	6	46.269	1	0.015384615384615385
amPh_99	Podoviridae	16	66.667	2	0.03076923076923077
amPh_99	Winoviridae	2	42.058	1	0.015384615384615385
amPh_99	Suoliviridae	5	38.462	1	0.015384615384615385
amPh_99	Intestiviridae	6	43.396	1	0.015384615384615385
amPh_99	Mesyanzhinovviridae	3	29.798000000000002	2	0.03076923076923077
amPh_99	Straboviridae	7	38.235	1	0.015384615384615385
amPh_99	Autographiviridae	5	43.103	2	0.03076923076923077
amPh_99	Herelleviridae	2	27.869	1	0.015384615384615385
amPh_99	Helgolandviridae	1	36.508	1	0.015384615384615385
amPh_99	Crevaviridae	1	38.356	1	0.015384615384615385
amPh_99	Forsetiviridae	1	44.99333333333333	3	0.046153846153846156
amPh_99	Ackermannviridae	1	29.825	1	0.015384615384615385
amPh_99	Steigviridae	2	38.095	1	0.015384615384615385
amPh_99	Peduoviridae	1	32.642	1	0.015384615384615385
amPh_99	Chaseviridae	1	36.735	1	0.015384615384615385
amPh_99	Assiduviridae	1	33.507	3	0.046153846153846156
amPh_9	Siphoviridae	291	63.634375	24	0.47058823529411764
amPh_9	Unclassified	150	62.712	9	0.17647058823529413
amPh_9	Mesyanzhinovviridae	12	30.750999999999998	3	0.058823529411764705
amPh_9	Drexlerviridae	39	60.526	2	0.0392156862745098
amPh_9	Myoviridae	80	58.465333333333334	11	0.21568627450980393
amPh_9	Demerecviridae	3	21.106	1	0.0196078431372549
amPh_9	Podoviridae	56	64.2717	10	0.19607843137254902
amPh_9	Schitoviridae	1	32.979	1	0.0196078431372549
amPh_9	Suoliviridae	2	31.183	1	0.0196078431372549
amPh_9	Peduoviridae	3	36.111	2	0.0392156862745098
amPh_9	Casjensviridae	5	32.53	1	0.0196078431372549
amPh_9	Straboviridae	2	29.811833333333333	6	0.11764705882352941
amPh_9	Assiduviridae	3	32.051	2	0.0392156862745098
amPh_9	Naomviridae	1	29.820999999999998	2	0.0392156862745098
amPh_9	Aggregaviridae	1	32.317	1	0.0196078431372549
amPh_9	Pachyviridae	1	29.771	1	0.0196078431372549
amPh_9	Chaseviridae	1	25.751	1	0.0196078431372549
amPh_9	Zobellviridae	2	32.743	1	0.0196078431372549
amPh_9	Anaerodiviridae	1	32.54	1	0.0196078431372549
amPh_9	Vilmaviridae	1	27.95	1	0.0196078431372549
amPh_9	Haloferuviridae	1	23.529	1	0.0196078431372549
